Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
SDN,shiden,Shiden Network,SDN,3841740.0,5035044.0,22410.0,Smart Contract Platform
XNA,neurai,Neurai,XNA,3780976.0,3780976.0,75288.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), Proof of Work (PoW)"
CREO,creo-engine,Creo Engine,CREO,3657233.0,7212370.0,1268928.0,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, Gaming Platform"
HMND,humanode,Humanode,HMND,3608104.0,13390704.0,479709.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Decentralized Identifier (DID), Discord Bots"
AZIT,azit,azit,AZIT,3578755.0,5804920.0,265628.0,Kaia Ecosystem
HBAR,hedera-hashgraph,Hedera,HBAR,7524052253.0,8908705316.0,257500045.0,"Smart Contract Platform, Layer 1 (L1), Hedera Ecosystem, GMCI Layer 1 Index, GMCI 30 Index, GMCI Index, Outlier Ventures Portfolio, Made in USA, Directed Acyclic Graph (DAG)"
BGB,bitget-token,Bitget Token,BGB,5258961506.0,5258961506.0,84740866.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, DragonFly Capital Portfolio, Morph L2 Ecosystem"
TKX,tokenize-xchange,Tokenize Xchange,TKX,2575706777.0,3219794500.0,20527506.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Titanchain Ecosystem"
RENDER,render-token,Render,RENDER,2254715807.0,2318998074.0,406089054.0,"Artificial Intelligence (AI), NFT, Metaverse, Solana Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, DePIN, Multicoin Capital Portfolio, Alameda Research Portfolio, GMCI DePIN Index, GMCI 30 Index, GMCI Index, Made in USA, Coinbase 50 Index"
XDC,xdce-crowd-sale,XDC Network,XDC,1171473613.0,2833812144.0,40742111.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA)"
IP,story-2,Story,IP,1006587614.0,3753567392.0,52425908.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Made in USA, Story Ecosystem"
RAY,raydium,Raydium,RAY,733722982.0,1400303832.0,91860691.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Solana Ecosystem, Launchpad, GMCI DeFi Index, GMCI Index"
LDO,lido-dao,Lido DAO,LDO,721421356.0,803474373.0,107137433.0,"Infrastructure, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, eGirl Capital Portfolio, Paradigm Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Index Coop Defi Index, Alameda Research Portfolio, DragonFly Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, GMCI DeFi Index, Delphi Ventures Portfolio, Liquid Staking, Index Coop Index, GMCI Index, Coinbase 50 Index"
FLOKI,floki,FLOKI,FLOKI,656328124.0,679154682.0,158145973.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index"
BTT,bittorrent,BitTorrent,BTT,633841393.0,636373296.0,29230417.0,"Storage, BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, Alleged SEC Securities, Binance Launchpad, Tron Ecosystem, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, BitTorrent Ecosystem, GMCI DePIN Index, GMCI Index"
PYTH,pyth-network,Pyth Network,PYTH,539144662.0,1487300220.0,34587089.0,"Business Services, Infrastructure, Decentralized Finance (DeFi), Oracle, Solana Ecosystem, Neon Ecosystem, Manta Network Ecosystem, Multicoin Capital Portfolio, GMCI DeFi Index, Delphi Ventures Portfolio, GMCI Index"
CFX,conflux-token,Conflux,CFX,395861445.0,434241315.0,50250600.0,"Smart Contract Platform, DWF Labs Portfolio, Proof of Work (PoW), GMCI Layer 1 Index, Sequoia Capital Portfolio, GMCI Index, Made in China"
SUN,sun-token,Sun Token,SUN,329568580.0,340936262.0,41869770.0,"Decentralized Finance (DeFi), Tron Ecosystem"
JST,just,JUST,JST,311818868.0,311818868.0,21379149.0,"Decentralized Finance (DeFi), Tron Ecosystem"
DASH,dash,Dash,DASH,267245565.0,267429733.0,34866634.0,"Smart Contract Platform, Privacy, Masternodes, Alleged SEC Securities, Proof of Stake (PoS), Proof of Work (PoW), Made in USA"
EIGEN,eigenlayer,Eigenlayer,EIGEN,240237231.0,1584943156.0,45627646.0,"Infrastructure, Ethereum Ecosystem, Data Availability, Restaking, Polychain Capital Portfolio, Made in USA"
VTHO,vethor-token,VeThor,VTHO,229785964.0,229833762.0,16638873.0,"Layer 1 (L1), VeChain Ecosystem"
AI16Z,ai16z,ai16z,AI16Z,190749603.0,190749603.0,122373527.0,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA"
ROSE,oasis-network,Oasis,ROSE,187751320.0,278985162.0,10846905.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Proof of Stake (PoS), Pantera Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Blockchain Capital Portfolio, Privacy Blockchain, Polychain Capital Portfolio, Coinbase 50 Index"
CELO,celo,Celo,CELO,183747166.0,323522230.0,21395113.0,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA"
ELF,aelf,aelf,ELF,172779023.0,232787796.0,9050998.0,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, GMCI Layer 1 Index, Aelf Ecosystem, GMCI Index"
DRIFT,drift-protocol,Drift Protocol,DRIFT,152870565.0,513736495.0,25509275.0,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem"
WOO,woo-network,WOO,WOO,130922065.0,151427711.0,23549982.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
NPC,non-playable-coin,Non-Playable Coin,NPC,121638481.0,121638481.0,6735703.0,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed"
OZO,ozone-chain,Ozone Chain,OZO,115961675.0,147490164.0,242883.0,"Smart Contract Platform, Layer 1 (L1), Zero Knowledge (ZK)"
BICO,biconomy,Biconomy,BICO,114798740.0,121358404.0,8630604.0,"Arbitrum Ecosystem, Ethereum Ecosystem, Account Abstraction, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Consensys Portfolio, Outlier Ventures Portfolio"
ZIG,zignaly,ZIGChain,ZIG,107321651.0,148835318.0,2584899.0,"Artificial Intelligence (AI), Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Injective Ecosystem, OKX Ventures Portfolio"
MANTA,manta-network,Manta Network,MANTA,95005704.0,231383434.0,28659208.0,"Smart Contract Platform, Polkadot Ecosystem, Binance Launchpool, Layer 2 (L2), Manta Network Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, DeFiance Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
OSAK,osaka-protocol,Osaka Protocol,OSAK,90474353.0,90474353.0,111716.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Dog-Themed"
RLC,iexec-rlc,iExec RLC,RLC,87138759.0,104735927.0,7701463.0,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index"
JOE,joe,JOE,JOE,77830592.0,98100965.0,9117859.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Avalanche Ecosystem, Arbitrum Ecosystem, Mantle Ecosystem, DeFiance Capital Portfolio, Delphi Ventures Portfolio, Dex Aggregator"
NOS,nosana,Nosana,NOS,75469918.0,90491509.0,1450485.0,"Artificial Intelligence (AI), Solana Ecosystem, DePIN"
TAIKO,taiko,Taiko,TAIKO,66211319.0,642215547.0,25483336.0,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Rollup, OKX Ventures Portfolio"
BAL,balancer,Balancer,BAL,59783828.0,64528053.0,6676735.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, DeFiance Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, Polygon zkEVM Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index"
QI,benqi,BENQI,QI,58193944.0,63101109.0,3557642.0,"Decentralized Finance (DeFi), Yield Farming, Binance Launchpool, Lending/Borrowing Protocols, Avalanche Ecosystem, Liquid Staking Governance Tokens, DragonFly Capital Portfolio, Liquid Staking"
VANRY,vanar-chain,Vanar Chain,VANRY,57634854.0,59276788.0,27350523.0,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, Vanar Chain Ecosystem"
ACS,access-protocol,Access Protocol,ACS,54976285.0,118797002.0,985278.0,"SocialFi, Solana Ecosystem"
SUNDOG,sundog,Sundog,SUNDOG,51436500.0,51436500.0,27381281.0,"Meme, Tron Ecosystem, Sun Pump Ecosystem, TRON Meme"
AO,ao-computer,ao Computer,AO,49796155.0,49796155.0,2922534.0,"Artificial Intelligence (AI), Smart Contract Platform, DePIN"
RSS3,rss3,RSS3,RSS3,44000193.0,61139685.0,18446847.0,"Artificial Intelligence (AI), Infrastructure, Storage, Ethereum Ecosystem, Coinbase Ventures Portfolio, DragonFly Capital Portfolio, RSS3 VSL Ecosystem, AI Framework, DeFAI"
OGN,origin-protocol,Origin Token,OGN,40429640.0,82634589.0,10695387.0,"NFT, Ethereum Ecosystem, Base Ecosystem, Pantera Capital Portfolio, Sonic Ecosystem, Made in USA"
ANVL,anvil,Anvil,ANVL,39624875.0,206391293.0,37161.0,"Decentralized Finance (DeFi), Ethereum Ecosystem"
L3,layer3,Layer3,L3,39075225.0,218412492.0,6231570.0,"Marketing, BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Decentralized Identifier (DID), Optimism Ecosystem, Quest-to-Earn, Made in USA"
FARTBOY,fartboy,Fartboy,$FARTBOY,38764642.0,38764642.0,587572.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
TLOS,telos,Telos,TLOS,38028031.0,38028035.0,3145607.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Telos Ecosystem, Consensys Portfolio"
UQC,uquid-coin,Uquid Coin,UQC,37940988.0,151763954.0,293250.0,Ethereum Ecosystem
GPS,goplus-security,GoPlus Security,GPS,37576893.0,207217895.0,12682641.0,"BNB Chain Ecosystem, Base Ecosystem, Cybersecurity, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio, Binance Alpha Spotlight"
MBX,marblex,MARBLEX,MBX,36698004.0,56957106.0,2180223.0,"Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Kaia Ecosystem, Aptos Ecosystem, DWF Labs Portfolio, Gaming Blockchains"
VOW,vow,Vow,VOW,34872259.0,111442653.0,533041.0,"Retail, Tourism, BNB Chain Ecosystem, Ethereum Ecosystem"
XTER,xterio,Xterio,XTER,34149460.0,303550755.0,10834592.0,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Animoca Brands Portfolio, Gaming Blockchains, YZi Labs (Prev. Binance Labs) Portfolio"
HMT,human-protocol,HUMAN Protocol,HMT,33520606.0,44230224.0,22725.0,"Artificial Intelligence (AI), Infrastructure, Software as a service, Polygon Ecosystem, Ethereum Ecosystem, Market-Making Solution, AI Framework"
LYX,lukso-token-2,LUKSO,LYX,28427938.0,39207868.0,827989.0,"Smart Contract Platform, SocialFi, Layer 1 (L1), Decentralized Identifier (DID), Proof of Stake (PoS), Lukso Ecosystem"
LUMIA,lumia,Lumia,LUMIA,28134242.0,89247657.0,16376481.0,"Smart Contract Platform, Layer 2 (L2), Real World Assets (RWA)"
MAPO,marcopolo,MAP Protocol,MAPO,26692520.0,44706412.0,2125321.0,"BNB Chain Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio"
APX,apollox-2,APX,APX,26379702.0,243790431.0,777579.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Perpetuals, YZi Labs (Prev. Binance Labs) Portfolio, Binance Alpha Spotlight"
CHILLGUY,chill-guy,Just a chill guy,CHILLGUY,26336305.0,26336305.0,26812010.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Pump.fun Ecosystem"
SAI,sai,Sai,SAI,24807759.0,24807759.0,13.87,"Decentralized Finance (DeFi), Ethereum Ecosystem"
NAVX,navi,NAVI Protocol,NAVX,24695897.0,50470158.0,4579464.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Sui Ecosystem, OKX Ventures Portfolio"
AINTI,aintivirus,AIntivirus,AINTI,23966836.0,23966836.0,3828882.0,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem"
VRTX,vertex-protocol,Vertex,VRTX,22254769.0,44538968.0,2273610.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Derivatives, Perpetuals, Arbitrum Ecosystem, Base Ecosystem, Blast Ecosystem"
PIKA,pikaboss,Pikaboss,PIKA,21952724.0,21952724.0,11073.37,"Meme, Ethereum Ecosystem"
RARI,rarible,RARI,RARI,21470345.0,29885230.0,199984.0,"NFT, Ethereum Ecosystem, NFT Marketplace, Coinbase Ventures Portfolio, Energi Ecosystem, Made in USA"
ELON4AFD,elon4afd,Elon4AfD,ELON4AFD,19761737.0,19761737.0,257640.0,"Solana Ecosystem, Meme, Elon Musk-Inspired, Pump.fun Ecosystem"
LCAT,lion-cat,Lion Cat,LCAT,19585297.0,31087773.0,229102.0,"BNB Chain Ecosystem, Meme, Cat-Themed"
PEPE,based-pepe,Based Pepe,PEPE,16178297.0,16178297.0,585096.0,"Meme, Base Ecosystem, Frog-Themed, Base Meme, The Boy’s Club"
CRTS,cratos,Cratos,CRTS,16098862.0,25612644.0,1403310.0,"BNB Chain Ecosystem, Ethereum Ecosystem"
PIPPIN,pippin,pippin,PIPPIN,15987185.0,15987185.0,14620488.0,"Infrastructure, Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, AI Framework"
NRN,neuron,Neuron,NRN,15457347.0,35761375.0,331891.0,"Artificial Intelligence (AI), Gaming (GameFi), NFT, Arbitrum Ecosystem, Paradigm Portfolio, AI Agents, AI Framework, Action Games"
CA,ca-htb,Coupon Assets,CA,14986925.0,220009384.0,2095987.0,"Retail, Ethereum Ecosystem"
SUKU,suku,SUKU,SUKU,14636711.0,51030118.0,424269.0,"Polygon Ecosystem, Ethereum Ecosystem, Made in USA"
BELLS,bellscoin,Bellscoin,BELLS,12063972.0,12063972.0,613624.0,"Smart Contract Platform, Layer 1 (L1), Meme, Proof of Work (PoW), Inscriptions, Made in USA"
SIDUS,sidus,Sidus,SIDUS,11942230.0,20403039.0,1036133.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Play To Earn, Ethereum Ecosystem, Linea Ecosystem, Animoca Brands Portfolio, Base Ecosystem, RPG, Gaming Governance Token, Alameda Research Portfolio, OKX Ventures Portfolio"
BOOE,book-of-ethereum,Book of Ethereum,BOOE,11732058.0,11732058.0,186586.0,"Meme, Ethereum Ecosystem"
GRAM,gram-2,Gram,GRAM,10471699.0,10471699.0,43081.0,"TON Ecosystem, Proof of Work (PoW)"
JETTON,jetton,JetTon Games,JETTON,10194775.0,15758521.0,25314.0,"Gambling (GambleFi), Telegram Apps, TON Ecosystem"
ZKL,zklink,zkLink,ZKL,9397215.0,35597117.0,4398479.0,"Smart Contract Platform, Ethereum Ecosystem, Zero Knowledge (ZK), Layer 3 (L3), zkLink Nova Ecosystem, OKX Ventures Portfolio"
STC,saitachain-coin-2,SaitaChain Coin,STC,9263822.0,12056269.0,21477.0,"Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem"
LMT,limitus,LIMITUS,LMT,9152649.0,9152649.0,925713.0,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, Binance Alpha Spotlight"
TET,tectum,Tectum,TET,8627955.0,11567521.0,240645.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Bitcoin Sidechains, SideChain"
SOVRN,sovrun,Sovrun,SOVRN,8219985.0,8854593.0,1834219.0,"Gaming (GameFi), Metaverse, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, DWF Labs Portfolio, On-chain Gaming, Andreessen Horowitz (a16z) Portfolio, Hyperliquid Ecosystem, Delphi Ventures Portfolio, Circle Ventures Portfolio"
BUZZ,hive-ai,Hive AI,BUZZ,7694980.0,7694980.0,15127860.0,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, DeFAI"
MAX,matr1x,Matr1x,MAX,7666530.0,46990681.0,27749023.0,"Gaming (GameFi), NFT, Polygon Ecosystem, Ethereum Ecosystem, Shooting Games, Gaming Platform, Action Games"
WALLET,ambire-wallet,Ambire Wallet,WALLET,7547982.0,7593079.0,177790.0,"Wallets, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem, Account Abstraction"
PPC,peercoin,Peercoin,PPC,7276648.0,7276648.0,27551.0,"Smart Contract Platform, Polygon Ecosystem, Ethereum Ecosystem, Proof of Stake (PoS), Proof of Work (PoW)"
VISTA,ethervista,Ethervista,VISTA,7181589.0,7181589.0,1280578.0,"Decentralized Exchange (DEX), Launchpad, Ethereum Ecosystem, Binance Alpha Spotlight"
DEAI,zero1-labs,Zero1 Labs,DEAI,6518462.0,6547877.0,1134728.0,"Artificial Intelligence (AI), Infrastructure, Ethereum Ecosystem, AI Framework"
OVR,ovr,Ovr,OVR,6270550.0,10738557.0,280107.0,"Augmented Reality, NFT, BNB Chain Ecosystem, Metaverse, Polygon Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem"
MUBI,multibit,Multibit,MUBI,5610037.0,5905302.0,3153457.0,"BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, BRC-20, Inscriptions"
OBT,oobit,Oobit,OBT,5352570.0,15205114.0,7770.13,"BNB Chain Ecosystem, Ethereum Ecosystem, Payment Solutions"
SIX,six-network,SIX Network,SIX,4941380.0,18048950.0,631401.0,"DWF Labs Portfolio, Stellar Ecosystem"
JOULE,joule-2,Joule,JOULE,4739269.0,4766441.0,10805.99,"Decentralized Finance (DeFi), Flare Network Ecosystem"
APP,moon-app,RWAX,APP,4510085.0,11183048.0,856586.0,"Tokenized Real Estate, Tokenized Assets, BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Injective Ecosystem, RWA Protocol"
DINGO,dingocoin,Dingocoin,DINGO,4373737.0,4373737.0,164935.0,"Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Meme, Dog-Themed, Proof of Work (PoW)"
RVF,rocketx,RocketX Exchange,RVF,4130094.0,4225206.0,56216.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), Ethereum Ecosystem, Poolz Finance Launchpad"
MOEW,moew,MOEW,MOEW,3824848.0,3824848.0,1610442.0,"Meme, Base Ecosystem, TON Ecosystem, Cat-Themed, Base Meme, TON Meme"
AGC,argocoin-2,Argocoin,AGC,3710814.0,3710814.0,11455.88,"Artificial Intelligence (AI), Made in USA"
RJV,rejuve-ai,Rejuve.AI,RJV,3671107.0,6851311.0,696773.0,"BNB Chain Ecosystem, Cardano Ecosystem, Ethereum Ecosystem, Decentralized Science (DeSci)"
EGP,eigenpie,Eigenpie,EGP,3518246.0,9712342.0,2484369.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Arbitrum Ecosystem, Restaking, Liquid Staking"
AZC,azcoiner,AZCoiner,AZC,2987132.0,37503222.0,2703.15,"BNB Chain Ecosystem, AI Applications"
NTMPI,neutaro,Neutaro,NTMPI,2956495.0,8760674.0,221477.0,"Artificial Intelligence (AI), Ethereum Ecosystem, DePIN, Osmosis Ecosystem"
ICP,internet-computer,Internet Computer,ICP,2695471438.0,2695471438.0,82128587.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Layer 1 (L1), Internet Computer Ecosystem, Alleged SEC Securities, Multicoin Capital Portfolio, Layer 0 (L0), Andreessen Horowitz (a16z) Portfolio, GMCI Layer 1 Index, GMCI 30 Index, Blockchain Capital Portfolio, GMCI Index, Polychain Capital Portfolio, Coinbase 50 Index"
POL,polygon-ecosystem-token,POL (ex-MATIC),POL,1891431403.0,2268271307.0,94834947.0,"Smart Contract Platform, Polygon Ecosystem, Ethereum Ecosystem, Layer 2 (L2)"
FTN,fasttoken,Fasttoken,FTN,1822066333.0,3684774675.0,51300528.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Bahamut Ecosystem"
TIA,celestia,Celestia,TIA,1680636606.0,3079931450.0,95526461.0,"Smart Contract Platform, Cosmos Ecosystem, Layer 1 (L1), Data Availability, Modular Blockchain, Osmosis Ecosystem, eGirl Capital Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Secret Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Galaxy Digital Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio, Polychain Capital Portfolio"
STX,blockstack,Stacks,STX,1147695854.0,1147695854.0,137380114.0,"Infrastructure, Smart Contract Platform, Layer 2 (L2), Bitcoin Sidechains, Stacks Ecosystem, SideChain, GMCI Layer 2 Index, GMCI 30 Index, Blockchain Capital Portfolio, GMCI Index, Made in USA, Coinbase 50 Index"
DEXE,dexe,DeXe,DEXE,785481585.0,1327453154.0,29151607.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem"
TEL,telcoin,Telcoin,TEL,531068290.0,577878364.0,3616876.0,"Decentralized Finance (DeFi), Wallets, Polygon Ecosystem, Ethereum Ecosystem, Payment Solutions, Base Ecosystem, Sora Ecosystem, Made in USA"
AERO,aerodrome-finance,Aerodrome Finance,AERO,411666135.0,813821623.0,56788527.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), Base Ecosystem, Binance Alpha Spotlight, Made in USA"
MINA,mina-protocol,Mina Protocol,MINA,288099619.0,288099619.0,19119505.0,"Smart Contract Platform, Zero Knowledge (ZK), FTX Holdings, Paradigm Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Proof of Stake (PoS), Pantera Capital Portfolio, Circle Ventures Portfolio, Privacy Blockchain, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index"
ZIL,zilliqa,Zilliqa,ZIL,246774905.0,255280362.0,16682555.0,"Smart Contract Platform, BNB Chain Ecosystem, GMCI Layer 1 Index, GMCI Index, Made in China"
MEW,cat-in-a-dogs-world,cat in a dogs world,MEW,231845926.0,231845926.0,51918003.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Cat-Themed"
DCR,decred,Decred,DCR,226520554.0,226521261.0,2928681.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Proof of Stake (PoS), Proof of Work (PoW), Blockchain Capital Portfolio, Made in USA"
ZK,zksync,ZKsync,ZK,200816677.0,1147523871.0,29218234.0,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio"
EUL,euler,Euler,EUL,159380490.0,231859131.0,3001524.0,"Lending/Borrowing Protocols, Ethereum Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio"
PAAL,paal-ai,PAAL AI,PAAL,144265206.0,160944692.0,16092759.0,"Artificial Intelligence (AI), Virtual Reality, BNB Chain Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, Discord Bots, Base Ecosystem, PAAL AI Launchpad, AI Agents, AI Applications, AI Agent Launchpad, Binance Alpha Spotlight, AI Framework, DeFAI, Made in USA"
HIVE,hive,Hive,HIVE,115603895.0,,6247218.0,"Smart Contract Platform, SocialFi, Layer 1 (L1), Gaming Blockchains"
STPT,stp-network,STP,STPT,97840584.0,97840584.0,154904626.0,"Decentralized Finance (DeFi), Derivatives, Synthetic Issuer, Ethereum Ecosystem, Base Ecosystem, Synthetic"
B3,b3,B3 (Base),B3,95006395.0,450397449.0,19835159.0,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains"
ACX,across-protocol,Across Protocol,ACX,91266301.0,219701206.0,11481570.0,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA"
MVL,mass-vehicle-ledger,MVL,MVL,90510587.0,95129703.0,1522462.0,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio"
VEE,blockv,BLOCKv,VEE,89464257.0,89464257.0,98359.0,"NFT, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem"
ZRC,zircuit,Zircuit,ZRC,86235097.0,392884303.0,18646602.0,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Restaking, Zircuit Ecosystem"
CARV,carv,CARV,CARV,84991021.0,329383609.0,33312494.0,"Artificial Intelligence (AI), Infrastructure, Gaming (GameFi), NFT, Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem"
