Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
CRTS,cratos,Cratos,CRTS,7421504,11677484.0,525242.0,"SocialFi, BNB Chain Ecosystem, Ethereum Ecosystem, Governance"
VSC,vyvo-smart-chain,Vyvo Smart Chain,VSC,7342156,33961451.0,134060.0,"Smart Contract Platform, BNB Chain Ecosystem, Polygon Ecosystem, Layer 2 (L2)"
PMT,public-meme-token,Public Masterpiece Token,PMT,6885922,34911422.0,399662.0,"NFT, BNB Chain Ecosystem, Real World Assets (RWA), NFTFi"
FHE,mind-network,Mind Network,FHE,6872278,27599510.0,4787389.0,"Artificial Intelligence (AI), Smart Contract Platform, BNB Chain Ecosystem, Layer 2 (L2), Binance Wallet IDO"
SERAPH,seraph,Seraph,SERAPH,6739090,23095035.0,1774627.0,"Gaming (GameFi), BNB Chain Ecosystem, Play To Earn, Ethereum Ecosystem, RPG, Gaming Utility Token, Action Games"
CA,ca-htb,Coupon Assets,CA,6541187,96025211.0,550706.0,"Retail, Ethereum Ecosystem"
MFT,mainframe,Mainframe,MFT,6264685,6674106.0,23.56,"Ethereum Ecosystem, Energi Ecosystem"
PROPS,propbase,Propbase,PROPS,5162670,13734410.0,3702773.0,"Tokenized Real Estate, Aptos Ecosystem, Real World Assets (RWA), Base Ecosystem, RWA Protocol"
DIONE,dione,Dione,DIONE,5048314,5778437.0,111307.0,"Energy, Smart Contract Platform, Layer 1 (L1), Made in USA"
LOOKS,looksrare,LooksRare,LOOKS,4966940,4966940.0,2134851.0,"NFT, Ethereum Ecosystem, NFT Marketplace"
JUNO,juno-network,JUNO,JUNO,4796887,6373022.0,12616.77,"Smart Contract Platform, Cosmos Ecosystem, Osmosis Ecosystem, Juno Ecosystem, Evmos Ecosystem, Secret Ecosystem"
NLS,nolus,Nolus,NLS,4587621,5836939.0,160546.0,"Lending/Borrowing Protocols, Liquid Staking Tokens, Ethereum Ecosystem, Osmosis Ecosystem"
WEPE,wall-street-pepe,Wall Street Pepe,WEPE,3946369,3946369.0,392333.0,"Meme, Ethereum Ecosystem, Frog-Themed, The Boy’s Club"
LL,lightlink,LightLink,LL,3798294,9588925.0,307927.0,"Infrastructure, Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Base Ecosystem, Rollup, LightLink Ecosystem"
PEAR,pear-protocol,Pear Protocol,PEAR,3740977,12395798.0,89389.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Perpetuals, Arbitrum Ecosystem"
DNX,dynex,Dynex,DNX,3453824,3453988.0,95478.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, DePIN, Decentralized Science (DeSci), Proof of Work (PoW)"
SIDUS,sidus,Sidus,SIDUS,3185542,5435323.0,306828.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Play To Earn, Ethereum Ecosystem, Linea Ecosystem, Animoca Brands Portfolio, Base Ecosystem, RPG, Gaming Governance Token, Alameda Research Portfolio, OKX Ventures Portfolio"
METAV,metaverse,METAVERSE,METAV,3093710,3093710.0,4435968.0,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight"
GAIA,gaia-2,Gaia,SN57,2884019,2884019.0,179095.0,"Artificial Intelligence (AI), Bittensor Ecosystem, Bittensor Subnets"
LLD,liberland-lld,Liberland LLD,LLD,2842092,3815115.0,74296.0,"Smart Contract Platform, Solana Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Tron Ecosystem"
KILO,kiloex,KiloEx,KILO,2762732,13050222.0,637285.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Derivatives, Perpetuals, Binance Wallet IDO"
AEROBUD,aerobud,AEROBUD,AEROBUD,2757535,2757535.0,183501.0,"Charity, Meme, Base Ecosystem, Dog-Themed, Base Meme, Made in USA"
LIKE,likecoin-2,LikeCoin,LIKE,2448408,3029838.0,212.87,
BOBA,bobacat,Boba Cat,BOBA,2200546,2200546.0,10778.66,"Meme, Ethereum Ecosystem, Cat-Themed"
BLEND,blend,Blend,BLND,1779594,3388079.0,4808.91,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Stellar Ecosystem"
UNIT0,unit0,Unit0,UNIT0,1739687,17039707.0,40173.0,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Cross-chain Communication, Waves Ecosystem"
SDN,shiden,Shiden Network,SDN,1706303,2188823.0,13510.26,Smart Contract Platform
XNA,neurai,Neurai,XNA,1597408,1597432.0,18743.36,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), Proof of Work (PoW)"
VC,vinuchain,VinuChain,VC,1438532,3021015.0,254968.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Proof of Stake (PoS)"
BNB,binancecoin,BNB,BNB,127194863040,127194861682.0,2255244069.0,"Smart Contract Platform, Exchange-based Tokens, BNB Chain Ecosystem, Centralized Exchange (CEX) Token, Layer 1 (L1), Ethereum Ecosystem, Alleged SEC Securities, FTX Holdings, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI 30 Index, GMCI Index, Made in China"
HBAR,hedera-hashgraph,Hedera,HBAR,6958678976,8191455336.0,374841052.0,"Smart Contract Platform, Layer 1 (L1), Hedera Ecosystem, GMCI Layer 1 Index, GMCI 30 Index, GMCI Index, Outlier Ventures Portfolio, Made in USA, Directed Acyclic Graph (DAG)"
RENDER,render-token,Render,RENDER,1202130330,1236345868.0,118576594.0,"Artificial Intelligence (AI), NFT, Metaverse, Solana Ecosystem, Ethereum Ecosystem, DePIN, Multicoin Capital Portfolio, Alameda Research Portfolio, GMCI DePIN Index, GMCI 30 Index, GMCI Index, Made in USA, Coinbase 50 Index"
LBTC,lombard-staked-btc,Lombard Staked BTC,LBTC,1130213347,1130213347.0,17725608.0,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Sui Ecosystem, Base Ecosystem, Starknet Ecosystem, Restaking, Berachain Ecosystem, Liquid Restaking Tokens, Sonic Ecosystem, Etherlink Ecosystem, Swellchain Ecosystem, Corn Ecosystem, Liquid Staked BTC, Katana Ecosystem, TAC Ecosystem"
IP,story-2,Story,IP,1117570092,3443304809.0,91828873.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Made in USA, Story Ecosystem, IP"
XDC,xdce-crowd-sale,XDC Network,XDC,984698325,2109044876.0,43334542.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA)"
AERO,aerodrome-finance,Aerodrome Finance,AERO,841884766,1658261171.0,126478918.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), Base Ecosystem, Binance Alpha Spotlight, Made in USA"
DASH,dash,Dash,DASH,801923381,801938727.0,223804916.0,"Smart Contract Platform, Privacy, Masternodes, Alleged SEC Securities, Proof of Stake (PoS), Proof of Work (PoW), Made in USA"
TIA,celestia,Celestia,TIA,753668971,1035519087.0,103383707.0,"Smart Contract Platform, Cosmos Ecosystem, Layer 1 (L1), Data Availability, Modular Blockchain, Osmosis Ecosystem, eGirl Capital Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Secret Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Galaxy Digital Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio, Polychain Capital Portfolio"
STX,blockstack,Stacks,STX,691187950,691187950.0,19375250.0,"Infrastructure, Smart Contract Platform, Layer 2 (L2), Bitcoin Sidechains, Stacks Ecosystem, SideChain, GMCI Layer 2 Index, GMCI 30 Index, Blockchain Capital Portfolio, GMCI Index, Made in USA, Coinbase 50 Index"
LDO,lido-dao,Lido DAO,LDO,689240701,773910780.0,85612640.0,"Infrastructure, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, eGirl Capital Portfolio, Paradigm Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Index Coop Defi Index, Alameda Research Portfolio, DragonFly Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, GMCI DeFi Index, Delphi Ventures Portfolio, Liquid Staking, GMCI Index, Coinbase 50 Index, Governance"
PYTH,pyth-network,Pyth Network,PYTH,549645110,955907369.0,29854853.0,"Business Services, Infrastructure, Decentralized Finance (DeFi), Oracle, Solana Ecosystem, Neon Ecosystem, Manta Network Ecosystem, Multicoin Capital Portfolio, GMCI DeFi Index, Delphi Ventures Portfolio, GMCI Index"
FLOKI,floki,FLOKI,FLOKI,546759776,566114385.0,77865214.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index"
CFX,conflux-token,Conflux,CFX,462186222,513566812.0,47664817.0,"Smart Contract Platform, DWF Labs Portfolio, Proof of Work (PoW), GMCI Layer 1 Index, Sequoia Capital Portfolio, GMCI Index, Made in China"
BTT,bittorrent,BitTorrent,BTT,443288898,445059632.0,17107345.0,"Storage, BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, Alleged SEC Securities, Binance Launchpad, Tron Ecosystem, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, BitTorrent Ecosystem, GMCI DePIN Index, GMCI Index"
SUN,sun-token,Sun Token,SUN,428837376,444985872.0,37234848.0,"Decentralized Finance (DeFi), Tron Ecosystem, Made in China"
RAY,raydium,Raydium,RAY,379866005,785916107.0,68420918.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Perpetuals, Solana Ecosystem, Launchpad, GMCI DeFi Index, GMCI Index"
ZK,zksync,ZKsync,ZK,343017775,996073379.0,48831520.0,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio, Privacy Blockchain"
EIGEN,eigenlayer,EigenCloud (prev. EigenLayer),EIGEN,320350411,1289196175.0,73327370.0,"Infrastructure, Ethereum Ecosystem, Base Ecosystem, Data Availability, Restaking, Polychain Capital Portfolio, Made in USA, x402 Ecosystem"
LGCT,legacy-token,Legacy Token,LGCT,192538738,544514797.0,4851446.0,"Education, Gaming (GameFi), BNB Chain Ecosystem, Base Ecosystem"
TKX,tokenize-xchange,Tokenize Xchange,TKX,149178944,186483009.0,11605.04,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Titanchain Ecosystem"
NPC,non-playable-coin,Non-Playable Coin,NPC,144686716,144686716.0,14145878.0,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed, 4chan-Themed"
CELO,celo,Celo,CELO,125254241,213456308.0,16154536.0,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA"
DRIFT,drift-protocol,Drift Protocol,DRIFT,119729337,308764262.0,26177528.0,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Perpetuals, Solana Ecosystem, Binance Alpha Spotlight, Governance"
OZO,ozone-chain,Ozone Chain,OZO,118328560,132009928.0,220371.0,"Smart Contract Platform, Layer 1 (L1), Zero Knowledge (ZK)"
EUL,euler,Euler,EUL,97240455,141460773.0,5849272.0,"BNB Chain Ecosystem, Lending/Borrowing Protocols, Avalanche Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Berachain Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio, Sonic Ecosystem, Swellchain Ecosystem, Unichain Ecosystem, TAC Ecosystem, Plasma Ecosystem"
ELF,aelf,aelf,ELF,95653507,118725320.0,4228978.0,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, GMCI Layer 1 Index, Aelf Ecosystem, GMCI Index"
AP3X,apex-4,APEX,AP3X,71923792,179298368.0,102467.0,Layer 1 (L1)
IO,io,io.net,IO,66358179,224125825.0,20647962.0,"Artificial Intelligence (AI), Internet of Things (IOT), Binance Launchpool, Solana Ecosystem, DePIN, Animoca Brands Portfolio, Multicoin Capital Portfolio, Delphi Ventures Portfolio, OKX Ventures Portfolio, Made in USA"
WOO,woo-network,WOO,WOO,59846422,69270692.0,6271864.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
SCRT,secret,Secret,SCRT,57778053,60429149.0,5338106.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Privacy, Cosmos Ecosystem, Layer 1 (L1), Osmosis Ecosystem, Alameda Research Portfolio, DragonFly Capital Portfolio, DeFiance Capital Portfolio, Privacy Blockchain, Outlier Ventures Portfolio"
RLC,iexec-rlc,iExec RLC,RLC,57148316,68689088.0,6195165.0,"Artificial Intelligence (AI), Privacy, Oracle, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN, AI Agents, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index"
BICO,biconomy,Biconomy,BICO,56741842,56977583.0,3608779.0,"Arbitrum Ecosystem, Ethereum Ecosystem, Account Abstraction, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Consensys Portfolio, Outlier Ventures Portfolio"
HIVE,hive,Hive,HIVE,56046122,,1826676.0,"Smart Contract Platform, SocialFi, Layer 1 (L1), Gaming Blockchains"
B3,b3,B3 (Base),B3,55173493,178932657.0,2825067.0,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains"
ANVL,anvil,Anvil,ANVL,55032859,68569562.0,25515.0,"Decentralized Finance (DeFi), Ethereum Ecosystem"
MVL,mass-vehicle-ledger,MVL,MVL,50741924,51295412.0,742117.0,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio"
SEDA,seda-2,SEDA,SEDA,50425674,82252756.0,1234262.0,"Smart Contract Platform, Oracle, Ethereum Ecosystem, Base Ecosystem, Modular Blockchain, Osmosis Ecosystem, HyperEVM Ecosystem"
BAL,balancer,Balancer,BAL,49649997,54232499.0,3718322.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, DeFiance Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, Polygon zkEVM Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Governance"
ACX,across-protocol,Across Protocol,ACX,45024800,70268375.0,7683249.0,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA"
AI16Z,ai16z,ai16z,AI16Z,44551624,44551624.0,3769929.0,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Token-2022, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA"
FLOCK,flock-2,FLOCK,FLOCK,43324770,178535603.0,6645094.0,"Artificial Intelligence (AI), Base Ecosystem, AI Applications, Binance Alpha Spotlight, x402 Ecosystem"
NYM,nym,Nym,NYM,38519315,46903533.0,2624491.0,"Smart Contract Platform, Privacy, Ethereum Ecosystem, DePIN, Osmosis Ecosystem, VPN, Andreessen Horowitz (a16z) Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Governance"
VEE,blockv,BLOCKv,VEE,37294674,37294674.0,33098.0,"NFT, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem"
PIPPIN,pippin,pippin,PIPPIN,34329305,34329305.0,10130704.0,"Artificial Intelligence (AI), Infrastructure, Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, AI Framework"
AINTI,aintivirus,AIntivirus,AINTI,33726458,33726458.0,0.0,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem"
QKC,quark-chain,QuarkChain,QKC,33615375,46817925.0,1166470.0,"Infrastructure, Ethereum Ecosystem, Energi Ecosystem"
AO,ao-computer,ao Computer,AO,32457146,32457146.0,222689.0,"Artificial Intelligence (AI), Smart Contract Platform, DePIN"
UQC,uquid-coin,Uquid Coin,UQC,30737233,122948932.0,9158.73,Ethereum Ecosystem
QI,benqi,BENQI,QI,30549838,30549838.0,1161245.0,"Decentralized Finance (DeFi), Yield Farming, Binance Launchpool, Lending/Borrowing Protocols, Avalanche Ecosystem, Liquid Staking Governance Tokens, DragonFly Capital Portfolio, Liquid Staking"
SIX,six,Six Sigma,SIX,27233119,27233119.0,11899.18,"Gambling (GambleFi), Solana Ecosystem"
MBX,marblex,MARBLEX,MBX,24910466,30586135.0,3111912.0,"Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Kaia Ecosystem, Aptos Ecosystem, DWF Labs Portfolio, Gaming Blockchains"
VANRY,vanar-chain,Vanar Chain,VANRY,24173936,25831045.0,3727096.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, Vanar Chain Ecosystem"
NOS,nosana,Nosana,NOS,24051917,28839230.0,533849.0,"Artificial Intelligence (AI), Solana Ecosystem, DePIN"
MAPO,marcopolo,MAP Protocol,MAPO,23625577,37527531.0,574702.0,"BNB Chain Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio"
ACS,access-protocol,Access Protocol,ACS,23133217,46693397.0,805460.0,"SocialFi, Solana Ecosystem"
PAAL,paal-ai,PAAL AI,PAAL,21887313,24387207.0,8904463.0,"Artificial Intelligence (AI), Virtual Reality, BNB Chain Ecosystem, Solana Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, Discord Bots, Base Ecosystem, PAAL AI Launchpad, AI Agents, AI Applications, AI Agent Launchpad, Binance Alpha Spotlight, AI Framework, DeFAI, Made in USA"
DEXTF,dextf,Memento,DEXTF,21288892,32350383.0,662841.0,"Decentralized Finance (DeFi), Asset Manager, Avalanche Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Real World Assets (RWA), Base Ecosystem, Privacy Blockchain"
LYX,lukso-token-2,LUKSO,LYX,21271830,29338149.0,1743070.0,"Smart Contract Platform, SocialFi, Layer 1 (L1), Decentralized Identifier (DID), Proof of Stake (PoS), Lukso Ecosystem"
NAVX,navi,NAVI Protocol,NAVX,21207997,29467023.0,2837846.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Sui Ecosystem, OKX Ventures Portfolio, Binance Alpha Spotlight"
CHILLGUY,chill-guy,Just a chill guy,CHILLGUY,20255864,20255864.0,8590809.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Pump.fun Ecosystem, TikTok Meme"
GPS,goplus-security,GoPlus Security,GPS,19040011,60348688.0,4309683.0,"BNB Chain Ecosystem, Base Ecosystem, Cybersecurity, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio, Binance HODLer Airdrops, Binance Alpha Spotlight"
FORT,forta,Forta,FORT,16437529,26488854.0,640867.0,"Artificial Intelligence (AI), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Coinbase Ventures Portfolio, Cybersecurity, Andreessen Horowitz (a16z) Portfolio, Blockchain Capital Portfolio"
FARTBOY,fartboy,Fartboy,$FARTBOY,14881445,14881445.0,3145269.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
PIKA,pikaboss,Pikaboss,PIKA,14112592,14112592.0,9236.96,"Meme, Ethereum Ecosystem"
TLOS,telos,Telos,TLOS,14070855,14070856.0,1975107.0,"Smart Contract Platform, Privacy, BNB Chain Ecosystem, Layer 1 (L1), Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Base Ecosystem, Telos Ecosystem, Consensys Portfolio, Privacy Blockchain"
SWARMS,swarms,Swarms,SWARMS,13620020,13620020.0,4376463.0,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, AI Framework"
L3,layer3,Layer3,L3,13180692,44677577.0,8155886.0,"Marketing, BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Decentralized Identifier (DID), Optimism Ecosystem, Quest-to-Earn, Made in USA"
WALLET,ambire-wallet,Ambire Wallet,WALLET,12951678,13094525.0,470159.0,"Wallets, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem, Account Abstraction, Governance"
LUMIA,lumia,Lumia,LUMIA,10961794,34773087.0,2825751.0,"Smart Contract Platform, Layer 2 (L2), Real World Assets (RWA), Governance"
NRN,neuron,Neuron,NRN,10470055,23296140.0,483975.0,"Artificial Intelligence (AI), Gaming (GameFi), NFT, Arbitrum Ecosystem, Paradigm Portfolio, AI Agents, AI Framework, Action Games, Robotics"
WEXO,wexo,Wexo,WEXO,10432351,28061701.0,493944.0,"Ethereum Ecosystem, Payment Solutions, Base Ecosystem, E-commerce"
PPC,peercoin,Peercoin,PPC,10138230,10138263.0,90277.0,"Smart Contract Platform, Polygon Ecosystem, Ethereum Ecosystem, Proof of Stake (PoS), Proof of Work (PoW)"
VADER,vaderai-by-virtuals,Vader,VADER,9792829,9792829.0,424280.0,"Artificial Intelligence (AI), Meme, Base Ecosystem, AI Meme, AI Agents, Virtuals Protocol Ecosystem, Binance Alpha Spotlight, Robotics"
TRIAS,trias-token,TriasLab,TRIAS,9606833,9606833.0,5992.69,"Artificial Intelligence (AI), Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, AI Agents"
GRAM,gram-2,Gram,GRAM,9257821,9257821.0,61470.0,"TON Ecosystem, Proof of Work (PoW)"
RARI,rarible,RARI,RARI,8666086,11966108.0,322367.0,"NFT, Ethereum Ecosystem, NFT Marketplace, Base Ecosystem, Coinbase Ventures Portfolio, Energi Ecosystem, Made in USA, Governance"
XTER,xterio,Xterio,XTER,7899331,55721709.0,6434531.0,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Animoca Brands Portfolio, Gaming Blockchains, YZi Labs (Prev. Binance Labs) Portfolio, Binance Alpha Spotlight"
SCA,scallop-2,Scallop,SCA,7820130,14357214.0,1055500.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Sui Ecosystem"
TET,tectum,Tectum,TET,6789746,6862087.0,240399.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Bitcoin Sidechains, SideChain"
BELLS,bellscoin,Bellscoin,BELLS,6539906,6539906.0,324156.0,"Smart Contract Platform, Layer 1 (L1), Meme, Proof of Work (PoW), Inscriptions, Made in USA"
GMM,gamium,Gamium,GMM,5559168,5676691.0,40038.0,"SocialFi, Gaming (GameFi), BNB Chain Ecosystem, Metaverse, DaoMaker Launchpad, Ethereum Ecosystem, Gaming Governance Token, Gaming Utility Token, Governance"
JETTON,jetton,JetTon Games,JETTON,5558565,8788228.0,83025.0,"Gambling (GambleFi), Telegram Apps, TON Ecosystem"
CEEK,ceek,CEEK Smart VR,CEEK,5513865,5536010.0,233134.0,"Entertainment, BNB Chain Ecosystem, Metaverse, Ethereum Ecosystem, DWF Labs Portfolio"
SOVRN,sovrun,Sovrun,SOVRN,5347891,5760764.0,92982.0,"Gaming (GameFi), Metaverse, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, DWF Labs Portfolio, On-chain Gaming, Andreessen Horowitz (a16z) Portfolio, Hyperliquid Ecosystem, Delphi Ventures Portfolio, Circle Ventures Portfolio"
LCAT,lion-cat,Lion Cat,LCAT,5227447,5800218.0,30204.0,"BNB Chain Ecosystem, Meme, Cat-Themed"
FNCT,financie-token,Financie Token,FNCT,4934006,25900952.0,102433.0,"SocialFi, Polygon Ecosystem, Ethereum Ecosystem, Governance"
GRAIL,camelot-token,Camelot Token,GRAIL,4891445,18589357.0,107732.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Arbitrum Ecosystem, Camelot Launchpad"
JOULE,joule-2,Joule,JOULE,4562666,4597761.0,8137.3,"Decentralized Finance (DeFi), Flare Network Ecosystem"
EOS,binance-peg-eos,Binance-Peg EOS,EOS,4476356,4476356.0,2057.05,"Smart Contract Platform, BNB Chain Ecosystem, Binance-Peg Tokens"
PAIN,pain,Pain,PAIN,4281055,8562193.0,31210.0,"Solana Ecosystem, Meme, Solana Meme, 4chan-Themed"
LVVA,levva-protocol,Levva Protocol,LVVA,4079049,4166849.0,3676844.0,"Decentralized Finance (DeFi), Analytics, Yield Farming, Yield Aggregator, Ethereum Ecosystem, Yield Optimizer"
OVR,ovr,Ovr,OVR,3747130,6417104.0,369649.0,"Artificial Intelligence (AI), Augmented Reality, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem, Robotics"
VISTA,ethervista,Ethervista,VISTA,3683552,3683532.0,397277.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Launchpad, Meme, Ethereum Ecosystem, Binance Alpha Spotlight"
XX,xxcoin,XX Network,XX,3555670,9845944.0,92678.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem"
QORPO,qopro,QORPO WORLD,QORPO,3257837,3952035.0,799366.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Play To Earn, Ethereum Ecosystem, RPG, Gaming Utility Token, Adventure Games, Gaming Platform, Action Games"
RENTA,renta-network,Renta Network,RENTA,3128726,7059082.0,74343.0,"Retail, Smart Contract Platform, NFT, Ethereum Ecosystem, Layer 2 (L2), Real World Assets (RWA), NFTFi"
ARCA,arca,Legend of Arcadia,ARCA,3060567,10175017.0,339636.0,"Gaming (GameFi), Ethereum Ecosystem, RPG"
KIMA,kima,Kima Network,KIMA,3046924,9756323.0,612680.0,"Infrastructure, Cosmos Ecosystem, Arbitrum Ecosystem, Outlier Ventures Portfolio"
HYDRA,hydra,Hydra,HYDRA,2924782,3193804.0,83555.0,"Smart Contract Platform, Layer 1 (L1)"
ICP,internet-computer,Internet Computer,ICP,3174724860,3174735192.0,413404602.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Internet Computer Ecosystem, Base Ecosystem, Alleged SEC Securities, Multicoin Capital Portfolio, Layer 0 (L0), Andreessen Horowitz (a16z) Portfolio, GMCI Layer 1 Index, GMCI 30 Index, Blockchain Capital Portfolio, GMCI Index, Polychain Capital Portfolio, Coinbase 50 Index, Governance"
